"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.780408708E0,-7.744766772E-4,1.948148361E-3,1.488670590E-3
3.790374708E0,-1.022441313E-3,2.074194606E-3,1.152646728E-3
3.800339708E0,2.279079519E-3,4.568777513E-3,6.359933759E-4
3.810305708E0,-1.822896302E-4,1.072815619E-3,-8.658279548E-4
3.820271708E0,-1.207706518E-4,5.888876040E-3,3.233842086E-3
3.830236708E0,8.297245950E-5,4.682930186E-3,1.673826948E-3
3.840202708E0,-3.303498961E-4,5.103976000E-3,1.997672953E-4
3.850168708E0,-5.320138298E-4,5.308941007E-3,2.523381496E-3
3.860133708E0,-9.663752280E-4,7.817639038E-3,-3.598160576E-3
3.870099708E0,-1.490321476E-3,3.357426031E-3,1.837880118E-3
3.880065708E0,-4.979062825E-3,5.828573368E-3,3.529014066E-4
3.890030708E0,-9.387810715E-4,6.254679058E-3,-2.716098388E-4
3.899996333E0,-1.823483035E-3,2.312401542E-3,1.869571628E-3
3.909961333E0,9.363507852E-4,5.853873212E-3,-1.774697914E-3
3.919927333E0,-8.655437268E-4,4.888210911E-3,4.429162946E-4
3.929893333E0,2.122488339E-3,9.080913849E-3,-3.289236047E-4
3.939858333E0,-5.294876173E-4,1.064126007E-2,-5.238669692E-4
3.949824333E0,2.389003756E-3,6.576437969E-3,-9.355382645E-4
3.959790333E0,-2.554888837E-3,3.275449621E-3,-8.455234347E-4
3.969755333E0,5.596932024E-4,3.961411305E-3,-1.239328296E-3
3.979721333E0,3.381180577E-4,2.366444096E-3,1.370036975E-3
3.989687333E0,-5.414457992E-4,1.719325315E-3,-1.713299658E-3
3.999652333E0,6.455252878E-4,5.187027156E-3,-2.525557647E-4
4.009618333E0,-6.388714537E-4,2.270766068E-3,-8.539119153E-5
4.019584333E0,-1.864191610E-3,3.719259519E-3,-3.609019564E-3
4.029549333E0,2.972071059E-3,1.284155180E-3,-1.600527205E-3
4.039515333E0,-1.504702494E-3,2.675124211E-3,-1.478554448E-3
4.049480333E0,5.676592700E-4,4.325128626E-3,-7.956562331E-4
4.059446333E0,-7.588611916E-4,1.280869124E-3,-9.655659087E-4
4.069412333E0,1.234045718E-3,-4.387460649E-5,-2.337213373E-3
4.079377333E0,-8.474807255E-4,2.831806662E-3,-2.841616049E-3
4.089343333E0,-7.333848625E-4,1.390185673E-3,-3.143545473E-4
4.099309333E0,1.312189270E-3,1.378734130E-3,-1.526891720E-3
4.109274333E0,-2.605851274E-3,-3.816764802E-4,-7.642901037E-4
4.119240333E0,-1.161086373E-3,2.769908402E-3,-1.545128878E-3
4.129206333E0,-2.154000569E-3,-6.880243309E-4,1.386487274E-4
4.139171333E0,-1.267700456E-3,-3.050616942E-4,3.829789814E-3
4.149137333E0,2.287184354E-3,-1.277933829E-3,-1.112697762E-3
4.159103333E0,-1.121662091E-3,1.011851942E-3,2.908941824E-3
4.169068333E0,2.247775439E-3,-3.270915709E-3,-3.847941989E-4
4.179034333E0,-9.155273438E-4,2.971267793E-3,6.889923243E-4
4.189000333E0,-1.990059391E-4,-2.958804369E-3,-1.758588478E-3
4.198965333E0,-1.216333825E-3,-1.146523515E-3,-7.852031849E-4
4.208931333E0,5.104858428E-5,-4.077744670E-3,3.754068166E-4
4.218896333E0,-1.244535670E-4,1.690928359E-3,2.504870296E-3
4.228862333E0,3.246427514E-4,-2.417511307E-3,3.167394083E-3
4.238828333E0,-9.091994725E-4,1.610786305E-3,1.516234130E-3
4.248793333E0,4.116312601E-3,-1.435198588E-3,2.103130799E-3
4.258759333E0,2.501371549E-3,1.489218557E-3,4.060021602E-3
4.268725333E0,1.386002637E-3,-4.106203094E-3,1.999531873E-3
4.278690333E0,9.066336788E-4,-9.570154361E-4,-1.056978013E-3
4.288656333E0,7.354295813E-4,-2.274893224E-3,1.782486215E-3
4.298622333E0,9.716521017E-4,-2.594129182E-4,-3.517709847E-4
4.308587333E0,3.712992184E-4,-1.463990891E-3,2.276167972E-3
4.318553333E0,-9.501613677E-4,2.033005934E-3,1.501454273E-3
4.328519333E0,1.270246226E-3,-9.151864797E-4,-8.668894880E-4
4.338484333E0,-1.436262392E-4,1.628132421E-3,1.424760558E-3
4.348450333E0,-6.150938570E-4,-2.141646808E-3,1.870581182E-3
4.358415333E0,3.787977621E-4,2.316218568E-3,3.009139909E-4
4.368381333E0,1.586524770E-3,9.809787152E-4,2.447076840E-3
4.378347333E0,3.729220480E-4,-1.284941100E-4,8.630285738E-4
4.388312333E0,-1.173736528E-3,-1.105069881E-3,-2.497010399E-3
4.398278333E0,-3.363750875E-5,2.973561408E-3,1.028482104E-3
4.408244333E0,-8.663334884E-4,-1.037927344E-3,3.208076814E-3
4.418209333E0,7.326286286E-4,1.916583395E-3,3.539671306E-4
4.428175333E0,-1.816981472E-3,2.576200524E-3,1.539337682E-3
4.438141333E0,1.323418226E-3,7.134200539E-3,9.939223528E-4
4.448106333E0,-1.746697351E-3,9.181379573E-4,-2.714251867E-3
4.458072333E0,9.328080341E-5,3.256926080E-3,-8.444465930E-4
4.468038333E0,6.422563456E-4,2.556256950E-3,-1.016364549E-4
4.478003333E0,4.758089781E-4,-6.627058610E-4,-1.595137175E-3
4.487969333E0,-2.713629976E-3,7.179860957E-3,-1.552297035E-4
4.497935333E0,3.958763555E-4,3.016807605E-3,-2.613327466E-3
4.507900333E0,1.902347431E-4,3.872159868E-3,-1.850655768E-3
4.517866333E0,7.753311656E-4,1.015919494E-3,-1.923892647E-3
4.527831333E0,-1.696606167E-3,5.958415102E-3,-8.902641712E-4
4.537797333E0,1.532476395E-3,1.314394758E-3,1.909517217E-3
4.547763333E0,6.897770800E-4,4.112225026E-3,1.048125792E-3
4.557728333E0,-1.023966819E-3,2.573450794E-3,1.639564289E-4
4.567694333E0,2.769957529E-3,3.264342900E-3,1.117292559E-3
4.577660333E0,-8.034720086E-4,9.852098301E-4,-1.630290644E-3
4.587625333E0,-7.352307439E-4,2.027135342E-3,-2.902215347E-3
4.597591333E0,4.056673497E-4,6.865001051E-4,-2.217516536E-3
4.607557333E0,-2.039546613E-3,3.522718092E-3,1.647793921E-3
4.617522333E0,1.110972837E-3,-1.540421508E-4,-1.547200372E-3
4.627488333E0,1.569075976E-3,1.970215235E-3,3.578816541E-5
4.637454333E0,-9.566657245E-4,-1.531575341E-3,-1.217229059E-3
4.647419333E0,2.032226417E-3,1.275106682E-3,1.124220784E-3
4.657385333E0,5.754772574E-4,-2.725494094E-3,-3.567203647E-3
4.667350333E0,-2.603139728E-5,1.336577698E-3,2.516784938E-3
4.677316333E0,1.675995067E-3,-1.462937333E-3,-1.555721043E-3
4.687282333E0,2.481401432E-3,1.780888764E-3,-2.984352759E-4
4.697247333E0,1.388174016E-3,-7.627793588E-3,-1.182871056E-3
4.707213333E0,-6.348788738E-4,-1.064161072E-3,-4.206074227E-4
4.717179333E0,1.362758223E-3,-2.524904674E-3,9.258370847E-5
4.727144333E0,1.161780674E-3,5.354067544E-4,1.178621780E-3
4.737110333E0,-1.060361043E-3,-1.922424417E-3,9.205614333E-4
4.747076333E0,1.470416319E-3,-2.305841306E-3,-1.862906385E-3
4.757041333E0,-8.803559467E-4,-1.505295048E-3,-5.454405909E-4
4.767007333E0,-1.788474154E-3,1.286098035E-3,2.044873545E-3
4.776973333E0,-5.370546132E-4,-1.139242668E-3,-1.102716662E-3
4.786938333E0,-2.424316481E-4,1.335116103E-4,-5.625585327E-4
4.796904333E0,-2.847756259E-4,-3.309436142E-4,-2.404134488E-3
4.806869333E0,9.739911184E-5,7.819803432E-4,-3.997108433E-4
4.816835333E0,5.067265593E-4,-4.188010935E-3,-1.177353784E-3
4.826801333E0,4.263650626E-4,-5.982394796E-4,-1.135272440E-3
4.836766333E0,-5.499497056E-4,6.914860569E-5,4.967125715E-4
4.846732333E0,4.223953001E-4,-9.714269545E-4,1.565637998E-3
4.856698333E0,3.249607049E-3,-3.479325445E-3,-1.076483983E-3
4.866663333E0,-1.250818837E-3,2.535799053E-3,3.096288769E-3
4.876629333E0,-1.767659560E-4,-5.598294083E-3,-2.971111680E-4
4.886595333E0,-2.059140708E-3,4.806720186E-3,6.984213833E-4
4.896556500E0,-2.173657063E-3,-1.825616229E-3,-1.130903955E-3
4.906522500E0,-3.441548906E-4,4.027517047E-3,1.536112279E-3
4.916488500E0,-7.540155202E-4,1.740128151E-3,3.323093522E-3
4.926453500E0,-8.245510980E-5,1.143561560E-3,-1.116328756E-3
4.936419500E0,-1.831885893E-3,1.721467590E-3,1.585714403E-3
4.946384500E0,-2.718071453E-3,3.044465790E-3,7.637288654E-4
4.956350500E0,-2.940977924E-3,1.158947707E-3,2.018610248E-3
4.966316500E0,3.751264885E-4,5.559990183E-3,8.058089297E-4
4.976281500E0,-3.551704809E-3,5.378629081E-3,3.599956981E-4
4.986247500E0,-2.699764445E-5,4.828408360E-3,2.091448288E-3
4.996213500E0,-2.521847375E-3,7.496096659E-3,-6.492108805E-4
5.006178500E0,-1.508206595E-3,3.757992294E-3,6.768506719E-4
5.016144500E0,-2.960428130E-3,5.841649137E-3,1.783660264E-3
5.026110500E0,-1.608573832E-3,1.265129074E-3,6.741799298E-4
5.036075500E0,-1.966236159E-3,4.793018568E-3,-6.616616156E-4
5.046041500E0,-2.702243160E-3,6.316896994E-3,-4.175137146E-4
5.056007500E0,-1.256679185E-3,7.961132564E-3,-1.456679078E-3
5.065972500E0,-4.508211277E-4,6.828502752E-3,-2.546313917E-3
5.075938500E0,1.152135432E-3,6.233286113E-3,1.960287336E-3
5.085903500E0,-3.310991451E-3,5.320983939E-3,-1.198415062E-3
5.095869500E0,7.255421951E-5,5.112458486E-3,1.793113654E-3
5.105835500E0,3.750892356E-4,4.625099711E-3,-2.025477821E-3
5.115800500E0,-6.614131853E-4,6.852568127E-3,1.268890337E-4
5.125766500E0,-1.039531548E-3,3.843038809E-3,-9.447811171E-4
5.135732500E0,-1.684282906E-3,4.120806232E-3,-7.498377236E-4
5.145697500E0,-9.020213038E-4,2.994542010E-4,-4.249490157E-4
5.155663500E0,4.599192180E-4,6.752293557E-3,-1.434020698E-3
5.165629500E0,1.244470943E-3,9.857635014E-4,-1.266921172E-4
5.175594500E0,-2.953689545E-4,6.902508438E-3,-1.176373917E-4
5.185560500E0,-2.065836452E-4,3.414784092E-3,1.049035927E-3
5.195525500E0,8.482942358E-4,8.020188659E-3,4.349109950E-4
5.205491500E0,2.808022778E-3,3.748855088E-4,5.549914204E-5
5.215457500E0,-1.246107277E-3,6.672995165E-3,-8.366598049E-4
5.225422500E0,2.087785397E-3,2.798729111E-4,-3.411281854E-3
5.235388500E0,3.369298531E-3,3.056750866E-3,8.604286704E-4
5.245354500E0,2.316761529E-3,-1.828181325E-3,1.124669681E-3
5.255319500E0,9.673377499E-4,7.734608371E-4,-1.145675080E-3
5.265285500E0,3.929801751E-3,-2.734309528E-3,-1.630101353E-3
5.275251500E0,1.697540283E-3,2.465246012E-3,-7.941350341E-4
5.285216500E0,2.477653325E-4,3.230481409E-3,-5.231598043E-4
5.295182500E0,4.522963427E-4,-1.359210582E-3,9.783303831E-4
5.305148500E0,7.493137382E-4,-2.867251169E-4,2.382843755E-3
5.315113500E0,2.607933944E-3,-2.763465047E-3,-3.037754213E-3
5.325079500E0,-7.368125953E-4,-1.128249802E-3,-4.943152890E-4
5.335044500E0,-9.919432923E-4,-2.728423569E-4,4.078865051E-3
5.345010500E0,8.068880998E-4,-1.455477439E-3,-3.879560623E-3
5.354976500E0,2.278550994E-3,-1.335635316E-3,3.240666818E-3
5.364941500E0,-1.587162260E-3,-4.694958683E-3,-1.613525208E-3
5.374907500E0,3.963601775E-4,3.188569099E-5,-5.258901510E-4
5.384873500E0,8.377810009E-4,-2.597174607E-3,-3.579132725E-3
5.394838500E0,1.108091790E-3,9.661284275E-5,3.022577148E-3
5.404804500E0,-2.384744585E-3,-4.817670211E-3,2.667211695E-3
5.414770500E0,1.615589950E-3,4.154413473E-4,-6.470922381E-4
5.424735500E0,-8.700792678E-4,-6.589332130E-3,1.998424064E-3
5.434701500E0,-1.666097902E-3,7.629394531E-5,2.145430539E-3
5.444667500E0,-1.399641391E-3,-2.610176103E-3,-7.413681597E-4
5.454632500E0,-3.367736936E-4,1.422010828E-4,7.995369378E-4
5.464598500E0,6.755357608E-4,-2.744491445E-3,2.238784451E-3
5.474563500E0,-1.435285900E-3,-1.621170202E-3,1.698961831E-3
5.484529500E0,-3.724238835E-3,-2.051946707E-3,1.322114491E-3
5.494495500E0,-7.271175273E-4,6.153760478E-5,2.819609828E-3
5.504460500E0,-1.014806330E-4,-1.598771196E-4,4.221881682E-4
5.514426500E0,-2.803524025E-3,3.033785615E-3,5.470904289E-4
5.524392500E0,-4.385309294E-4,2.937799785E-3,6.986702792E-4
5.534357500E0,1.209992915E-4,3.346062498E-3,-1.347702695E-3
5.544323500E0,-2.149345819E-3,2.400906524E-3,-6.524525234E-4
5.554288500E0,-1.644677017E-3,4.497346934E-3,3.607007209E-3
5.564254500E0,-5.070506595E-4,4.223581636E-4,1.290952321E-3
5.574220500E0,-1.993626822E-3,4.710940411E-4,2.104548039E-3
5.584185500E0,-9.097717702E-5,2.820021473E-3,9.109739331E-4
5.594151500E0,-6.169518456E-4,6.085589528E-3,3.280920908E-3
5.604117500E0,8.811401203E-4,-1.696868800E-3,1.710687531E-3
5.614082500E0,4.877913743E-4,5.205245689E-3,3.218491329E-4
5.624048500E0,1.872992609E-3,2.193760592E-3,4.127410357E-4
5.634014500E0,-1.597981900E-4,9.043144993E-3,-5.752916913E-4
5.643979500E0,-5.995109677E-4,5.273784976E-3,1.992789796E-3
5.653945500E0,-4.211114720E-5,6.262084004E-3,1.850310829E-3
5.663911500E0,-4.831058905E-4,6.864412688E-3,2.135824645E-3
5.673876500E0,1.192554832E-3,6.562867202E-5,4.756098497E-4
5.683842500E0,-5.644983612E-4,6.188454106E-3,-5.421751412E-4
5.693807500E0,2.148463391E-3,2.826282289E-4,8.671696414E-4
5.703773500E0,-1.256427262E-3,8.384320885E-3,-3.820909769E-4
5.713739500E0,-4.007536918E-4,2.562384820E-3,8.184619946E-4
5.723704500E0,-1.730013639E-3,7.716104388E-3,-5.358961644E-4
5.733670500E0,-1.503378619E-3,3.496858058E-3,-3.430219833E-3
5.743636500E0,2.652953845E-3,3.730586031E-3,2.270358382E-3
5.753601500E0,1.534426119E-3,1.837344840E-3,-1.538494602E-3
5.763567500E0,-6.683757529E-4,2.683480037E-3,-5.854833871E-4
5.773533500E0,5.583661143E-3,3.979906905E-3,-1.967930235E-3
5.783498500E0,2.299506683E-3,2.245551907E-3,-1.654384076E-3
5.793464500E0,3.469965886E-3,2.404276514E-3,-1.602452481E-3
5.803430500E0,8.677914739E-4,3.440245986E-3,4.125057603E-5
5.813395500E0,-5.961484276E-4,3.748373827E-3,6.931923563E-4
5.823361500E0,2.703607781E-3,4.265778698E-3,7.589671295E-4
5.833326500E0,1.702525653E-3,-2.674541902E-4,-6.588998949E-4
5.843292500E0,3.008539788E-3,1.996499021E-3,-1.486077672E-3
5.853258500E0,-1.286640763E-4,4.225707380E-4,-1.573163085E-3
5.863223500E0,2.154908143E-4,1.134083141E-4,1.814175164E-3
5.873189500E0,1.711921301E-3,-4.219022114E-3,8.746118983E-4
5.883155500E0,8.673421107E-4,2.942733001E-3,8.398265345E-5
5.893120500E0,-3.020521253E-4,-2.745512873E-3,-9.698302019E-4
5.903087250E0,1.249305438E-3,7.274048403E-5,-8.225531783E-4
5.913053250E0,3.264785744E-3,-3.103878116E-3,5.404526601E-4
5.923018250E0,-1.737169456E-3,1.860318473E-3,1.781967934E-3
5.932984250E0,-1.770725008E-3,-4.364287946E-3,2.769468119E-3
5.942949250E0,-2.376036718E-4,2.550981939E-3,-5.940581905E-4
5.952915250E0,8.590864018E-4,-1.436302671E-3,-1.296333736E-3
5.962881250E0,1.566704363E-3,-2.220350318E-3,-1.168362563E-3
5.972846250E0,-1.466636080E-3,-2.429408487E-3,9.014462121E-4
5.982812250E0,7.954528555E-4,-2.423016820E-3,1.806388260E-3
5.992778250E0,1.478820108E-3,-1.383052440E-3,3.973097773E-4
6.002743250E0,2.305167727E-4,-1.842265949E-3,7.649550680E-4
6.012709250E0,-3.431862220E-3,-1.990870107E-3,-1.832425944E-3
6.022675250E0,2.097240649E-4,1.715849270E-3,2.107597422E-3
6.032640250E0,4.727160558E-5,-2.192872111E-3,-1.704707392E-4
6.042606250E0,-1.225895248E-4,3.389611375E-3,1.475484227E-3
6.052571250E0,5.762237124E-4,-2.827271819E-3,-8.031163597E-4
6.062537250E0,4.925676621E-4,1.154465135E-4,9.918690193E-4
6.072503250E0,-1.349807251E-3,-2.559965011E-3,-1.887274440E-3
6.082468250E0,-8.886759169E-4,-7.793619297E-4,2.198668197E-3
6.092434250E0,2.235478722E-3,-3.413494676E-3,1.973098610E-3
6.102400250E0,-5.665607750E-4,3.484813031E-3,9.256100748E-4
6.112365250E0,-9.167664684E-4,2.849915531E-3,-1.827976084E-4
6.122331250E0,1.298692077E-4,4.961882718E-3,-1.090508653E-3
6.132297250E0,-8.615199476E-6,3.133350983E-4,-9.927705396E-4
6.142262250E0,-1.548796427E-3,2.218670212E-3,5.398145877E-3
6.152228250E0,-7.778112777E-4,4.849074408E-3,2.199156675E-3
6.162193250E0,3.780550323E-4,4.269319586E-3,7.074714522E-4
6.172159250E0,-6.030532531E-4,4.071979318E-3,7.788441726E-4
6.182125250E0,-9.509571828E-4,1.791054732E-3,1.885787933E-4
6.192090250E0,-4.888987169E-4,7.735496387E-3,2.360386774E-3
6.202056250E0,8.229147643E-4,3.197724465E-3,2.014842816E-3
6.212022250E0,-8.727195673E-4,7.230282761E-3,1.367694698E-3
6.221987250E0,-1.237459481E-3,6.202985533E-3,-1.683420618E-3
6.231953250E0,-1.388460863E-3,4.174722359E-3,-1.612047898E-3
6.241919250E0,-1.403657719E-3,3.484171350E-3,1.924696378E-3
6.251884250E0,-3.892597742E-4,4.544109572E-3,7.499759085E-4
6.261850250E0,1.842821948E-4,6.409913301E-3,1.592267537E-3
6.271816250E0,-6.159977056E-4,6.935088895E-3,-5.079013063E-4
6.281781250E0,-1.101395115E-3,6.464579143E-3,-1.914301654E-3
6.291747250E0,4.459014162E-4,3.777982434E-3,1.523839310E-3
6.301712250E0,-1.466879621E-5,5.817161407E-3,2.074229764E-3
6.311678250E0,-8.684783243E-4,5.762833171E-3,7.099990034E-5
6.321644250E0,-5.550244823E-4,1.542521641E-3,-2.664599102E-3
6.331609250E0,-3.662062809E-4,3.913001157E-3,-1.171631040E-3
6.341575250E0,-4.243212752E-4,6.898771971E-6,-5.435693311E-5
6.351541250E0,-4.102066159E-4,5.063975230E-3,1.888951636E-3
6.361506250E0,-1.820064150E-3,-2.060197294E-4,2.975702519E-4
6.371472250E0,1.874539535E-3,4.486736376E-3,1.084858086E-4
6.381438250E0,3.559179604E-4,-4.994636402E-4,-2.240554895E-3
6.391403250E0,6.699045189E-4,2.056372119E-3,-2.003072586E-4
6.401369250E0,5.616056733E-4,-1.987088239E-3,-4.435128649E-4
6.411334250E0,7.805172354E-4,5.307309795E-3,1.000186778E-3
6.421300250E0,-4.760720767E-4,-3.141927999E-3,-9.813879151E-4
6.431266250E0,1.098122448E-3,-3.029080108E-5,-2.106690808E-4
6.441231250E0,1.676853746E-3,-9.156065062E-4,-7.498518098E-4
6.451197250E0,-1.680859365E-3,3.756643273E-3,3.742685076E-4
6.461163250E0,-3.383341245E-4,2.956776880E-4,1.586875645E-3
6.471128250E0,2.859855769E-3,2.232398838E-4,1.312303822E-3
6.481094250E0,1.120308414E-3,7.905886741E-4,7.312773960E-4
6.491060250E0,1.091280021E-3,-2.677113516E-3,-1.696992898E-3
6.501025250E0,4.869286902E-3,-2.578136977E-3,-3.946036159E-4
6.510991250E0,8.681532927E-4,2.498380607E-3,1.567879925E-3
6.520956250E0,1.559972763E-3,-4.082651343E-3,2.768947743E-4
6.530922250E0,-7.961257361E-4,-4.275463987E-3,6.406825269E-4
6.540888250E0,3.006337211E-4,-3.863378428E-3,1.808105037E-3
6.550853250E0,-2.248077653E-4,-3.376020119E-3,5.140751018E-4
6.560819250E0,1.977515873E-3,-2.306553302E-3,7.808489027E-4
6.570785250E0,-2.203909680E-4,-1.591494540E-3,4.439590266E-4
6.580750250E0,-8.652932011E-4,-5.043222569E-3,2.447868697E-3
6.590716250E0,-2.927379217E-3,1.797639299E-3,2.218836918E-3
6.600682250E0,-4.200685769E-3,-6.120846607E-3,5.113720545E-4
6.610647250E0,8.630482480E-4,2.716853051E-3,3.672950552E-4
6.620613250E0,-1.609504223E-3,-4.745887592E-3,2.068442293E-3
6.630578250E0,-8.462425321E-4,-3.639226779E-4,-2.996405237E-4
6.640544250E0,-2.267805859E-3,-4.854155704E-3,1.280455966E-3
6.650510250E0,-2.553296275E-3,-3.651472041E-3,2.010767348E-4
6.660475250E0,-1.825620420E-3,-4.360986408E-3,4.292177502E-3
6.670441250E0,9.248922579E-4,7.642671699E-4,2.769648563E-3
6.680407250E0,-6.769988686E-4,-2.322602551E-3,2.256288892E-3
6.690372250E0,-3.563542850E-4,-2.639791928E-4,2.147099236E-3
6.700338250E0,1.118080691E-3,9.688269347E-5,1.668993034E-3
6.710304250E0,1.281864941E-3,-1.633081120E-4,7.936118636E-4
6.720269250E0,9.209141135E-4,-2.469478641E-4,1.109655248E-3
6.730235250E0,7.486073300E-4,1.544294180E-3,4.074818920E-3
6.740201250E0,-1.105128322E-3,1.902568270E-3,8.545321180E-4
6.750166250E0,-3.357363865E-3,1.880996628E-3,3.153638914E-3
6.760132250E0,-2.204787917E-3,4.064019769E-3,3.240239748E-4
6.770097250E0,-1.599451993E-3,2.634967677E-3,2.597298240E-3
6.780063250E0,-1.645324752E-3,-1.805683132E-3,1.735440339E-3
6.790029250E0,-4.868493415E-4,1.970146550E-3,1.002804725E-3
6.799994250E0,-4.898775835E-3,2.257442800E-3,1.134409104E-3
6.809960250E0,-2.190873493E-3,4.575991072E-3,-1.248853747E-3
6.819926250E0,4.830849357E-4,1.947636600E-3,7.308714557E-4
6.829891250E0,-1.270454377E-4,5.902430974E-3,1.384943840E-3
6.839857250E0,-6.894702092E-4,3.747213166E-3,8.481738623E-4
6.849822250E0,-1.586689148E-3,4.993572365E-3,-3.766551614E-3
6.859788250E0,1.112603582E-3,7.055393886E-3,-5.852470640E-4
6.869754250E0,-2.291981131E-3,5.156293511E-3,1.220884733E-4
6.879719250E0,3.371769562E-4,6.726805586E-3,-1.869648462E-3
6.889685250E0,-7.342123426E-4,7.625356317E-3,-1.372436294E-3
6.899654750E0,-9.736642241E-4,6.351598538E-3,-1.400445821E-3
6.909619750E0,-1.020114869E-4,1.138727064E-3,-9.295988712E-4
6.919585750E0,1.143528149E-3,6.346252747E-3,-1.979014138E-3
6.929551750E0,-1.303650904E-3,3.941152245E-3,5.230256938E-4
6.939516750E0,-4.163836129E-4,4.886373412E-3,-1.413142541E-3
6.949482750E0,-2.879008651E-3,4.874655511E-3,-2.637222642E-4
6.959447750E0,-7.235626690E-4,4.721899517E-3,-2.609027084E-3
6.969413750E0,1.933206804E-3,3.367149504E-3,-5.007203668E-3
6.979379750E0,2.921577543E-3,3.537937067E-3,-9.914641269E-4
6.989344750E0,5.851862952E-4,3.741669003E-3,-2.661532490E-3
6.999310750E0,-2.548702527E-3,3.557172604E-3,-8.297391469E-4
7.009276750E0,5.123345181E-4,2.493505832E-3,-2.859334229E-3
7.019241750E0,1.096389256E-3,1.182462205E-3,-1.338014146E-3
7.029207750E0,2.612220123E-4,1.179266372E-3,-4.154951021E-4
7.039173750E0,-1.118363347E-3,1.880131662E-3,5.173464888E-4
7.049138750E0,1.844936050E-3,-1.133501297E-3,-2.653945703E-3
7.059104750E0,-2.500857227E-4,2.526577096E-3,-5.851848982E-6
7.069069750E0,5.994630046E-4,-1.246323111E-3,1.133448444E-3
7.079035750E0,2.720588818E-4,3.074232256E-3,-6.339342799E-4
7.089001750E0,-4.038517363E-4,-2.990850713E-3,-3.258065262E-4
7.098966750E0,5.274163559E-4,7.916977629E-4,-6.486136117E-4
7.108932750E0,-1.822024118E-3,-2.922346815E-3,-3.715182538E-5
7.118898750E0,9.113596752E-4,5.110725760E-5,-6.369807525E-4
7.128863750E0,2.055453602E-3,-2.841085661E-3,-1.519019715E-3
7.138829750E0,3.207817907E-3,1.930264640E-3,3.526965389E-3
7.148795750E0,2.057865262E-3,-3.622958669E-3,8.145356551E-4
7.158760750E0,-6.872457452E-4,-1.783858053E-3,7.488159463E-4
7.168726750E0,-3.184191883E-5,-3.193735611E-3,-1.841108198E-3
7.178691750E0,1.682735514E-3,7.092667511E-4,-4.893495934E-4
7.188657750E0,7.293238305E-4,-1.304882113E-3,-4.211726482E-4
7.198623750E0,1.353787258E-3,-1.755895093E-3,3.136644373E-4
7.208588750E0,3.513877280E-3,-4.289093893E-3,2.082003281E-3
7.218554750E0,1.399036497E-3,-3.593650647E-3,1.994845457E-3
7.228520750E0,6.307144649E-4,-3.063149285E-3,-1.291229157E-3
7.238485750E0,-2.646818757E-3,5.697954912E-4,8.497550152E-4
7.248451750E0,4.387195222E-4,-3.985541407E-3,-1.126044197E-3
7.258417750E0,-2.502477728E-4,-2.132107969E-3,1.189239090E-3
7.268382750E0,-7.495903410E-4,-3.341715783E-3,-1.053234737E-4
7.278348750E0,-4.476760514E-4,-9.067875799E-4,2.621927415E-4
7.288313750E0,-2.672480885E-3,-1.110253157E-3,-1.517597819E-3
7.298279750E0,4.811948165E-4,8.537876420E-5,2.894394565E-3
7.308245750E0,-7.617021911E-4,-7.215591613E-4,1.857892377E-3
7.318210750E0,-2.499917522E-3,3.146249335E-3,4.435786395E-4
7.328176750E0,-6.697936915E-4,-1.903104363E-3,3.371812636E-5
7.338142750E0,-4.553594626E-4,-4.537357017E-4,6.717886426E-4
7.348107750E0,-2.989356872E-3,1.701826928E-3,-6.203770754E-4
7.358073750E0,2.923643216E-3,8.105147863E-4,1.597240567E-3
7.368039750E0,-1.542744227E-3,2.571130637E-3,2.680567559E-4
7.378004750E0,-1.225983724E-3,1.783086685E-3,8.280016482E-4
7.387970750E0,-1.056872774E-3,2.468051855E-3,8.037668886E-4
7.397936750E0,-1.560389064E-4,-6.220303476E-5,1.426218660E-4
7.407901750E0,7.393159904E-4,3.401238006E-3,2.774623921E-3
7.417867750E0,1.749703195E-3,3.168635070E-3,6.858777488E-4
