"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.115843758E1,-1.082249451E0,2.606080627E-1,9.864037628E0
3.116840358E1,-1.010847931E0,2.709365845E-1,9.777517548E0
3.117836858E1,-1.069076843E0,1.692979431E-1,9.711504822E0
3.118833458E1,-7.484436035E-1,1.447489929E-1,9.746981049E0
3.119830058E1,-1.100361786E0,1.829196167E-1,9.735005951E0
3.120826558E1,-1.003513184E0,1.963916016E-1,9.852661285E0
3.121823158E1,-9.839039612E-1,2.098635864E-1,9.912237396E0
3.122819658E1,-8.786727905E-1,1.791773987E-1,9.909692688E0
3.123816258E1,-1.179846497E0,1.312770081E-1,9.851763153E0
3.124812858E1,-1.131497040E0,1.832189941E-1,9.844278717E0
3.125809358E1,-9.819580078E-1,1.263372803E-1,9.934690704E0
3.126805958E1,-7.836204529E-1,1.499880981E-1,9.985734558E0
3.127802458E1,-8.643026733E-1,1.404080200E-1,9.888287201E0
3.128799058E1,-6.066883850E-1,-7.035369873E-3,9.726473694E0
3.129795658E1,-8.319699097E-1,5.628295898E-2,9.668993225E0
3.130792158E1,-8.216413879E-1,1.766326904E-1,9.693991241E0
3.131788758E1,-7.223977661E-1,1.064286804E-1,9.872719574E0
3.132785258E1,-7.605683899E-1,2.124082947E-1,9.896819458E0
3.133781858E1,-7.460485840E-1,1.384620667E-1,9.818532257E0
3.134778358E1,-9.692344666E-1,1.344204712E-1,9.768386536E0
3.135774958E1,-6.108796692E-1,1.478924561E-1,9.717941437E0
3.136771558E1,-5.792953491E-1,1.763333130E-1,9.720635834E0
3.137768058E1,-1.267414398E0,2.001338196E-1,9.874515839E0
3.138764658E1,-8.201445007E-1,2.130070496E-1,9.827214203E0
3.139761158E1,-9.235794067E-1,2.071691895E-1,9.851164398E0
3.140757758E1,-8.476872253E-1,2.237846375E-1,9.807006226E0
3.141754358E1,-1.367406464E0,2.142045593E-1,9.898765411E0
3.142750858E1,-9.681866455E-1,2.965333557E-1,9.863588562E0
3.143747458E1,-1.101858673E0,2.490820312E-1,9.879754944E0
3.144743958E1,-9.613009644E-1,2.406994629E-1,9.829309845E0
3.145740558E1,-1.318607941E0,1.841171265E-1,9.769434357E0
3.146737158E1,-1.084644470E0,2.609074402E-1,9.614805908E0
3.147733658E1,-1.220711517E0,2.371069336E-1,9.755812683E0
3.148730258E1,-1.148411865E0,2.383044434E-1,9.814640350E0
3.149726758E1,-1.080303497E0,1.794767761E-1,9.856852570E0
3.150723358E1,-8.846603394E-1,2.128573608E-1,9.724378052E0
3.151719858E1,-1.275198212E0,2.390528870E-1,9.829609222E0
3.152716458E1,-9.041198730E-1,2.329156494E-1,9.884694672E0
3.153713058E1,-7.834707642E-1,1.770817566E-1,1.007270370E1
3.154709558E1,-8.687933350E-1,1.799258423E-1,9.976753235E0
3.155706158E1,-1.027313690E0,1.555265808E-1,9.946965179E0
3.156702658E1,-7.481442261E-1,2.457888794E-1,9.876012726E0
3.157699258E1,-1.096320190E0,2.017803955E-1,9.838440857E0
3.158695858E1,-9.126521301E-1,2.088157654E-1,9.849218445E0
3.159692358E1,-1.117426300E0,2.264790344E-1,1.004516098E1
3.160688958E1,-6.156697083E-1,1.734892273E-1,9.960437164E0
3.161685458E1,-9.816586304E-1,2.594105530E-1,9.962682495E0
3.162682058E1,-1.094074860E0,2.914439392E-1,9.776320038E0
3.163678658E1,-1.185834045E0,2.869532776E-1,9.819879456E0
3.164675158E1,-9.363029480E-1,3.004252625E-1,9.874665527E0
3.165671758E1,-1.012943573E0,3.215313721E-1,1.001672012E1
3.166668258E1,-7.929011536E-1,3.050656128E-1,9.942923584E0
3.167664858E1,-1.098565521E0,2.915936279E-1,9.915530548E0
3.168661358E1,-8.996292114E-1,2.537223816E-1,9.825867004E0
3.169657958E1,-1.332978058E0,3.056643677E-1,9.826316071E0
3.170654558E1,-5.215155029E-1,2.613565063E-1,9.854457550E0
3.171651058E1,-9.699829102E-1,1.196012878E-1,9.992171173E0
3.172647658E1,-8.560697937E-1,2.374063110E-1,9.857900391E0
3.173644158E1,-1.123264160E0,2.109114075E-1,9.734556885E0
3.174640758E1,-9.397457886E-1,1.947450256E-1,9.665101318E0
3.175637358E1,-6.017486572E-1,2.130070496E-1,9.772577820E0
3.176633858E1,-9.732760620E-1,1.892065430E-1,9.784403229E0
3.177630458E1,-7.949967957E-1,1.127156067E-1,9.881551208E0
3.178626958E1,-5.266049194E-1,7.484436035E-3,9.754315796E0
3.179623558E1,-6.420149231E-1,-1.122665405E-2,9.767787781E0
3.180620058E1,-3.625460815E-1,-3.951782227E-2,9.632768555E0
3.181616658E1,-6.804849243E-1,1.850152588E-1,9.840686188E0
3.182613258E1,-9.952803040E-1,3.165916443E-1,9.944420471E0
3.183609758E1,-1.547032928E0,4.011657715E-1,1.007494904E1
3.184606358E1,-1.120120697E0,2.680924988E-1,1.026744873E1
3.185602858E1,-1.267414398E0,2.017803955E-1,1.018871246E1
3.186599458E1,-9.871971130E-1,2.862048340E-1,1.022598495E1
3.187596058E1,-1.155447235E0,1.282832336E-1,9.918374634E0
3.188592558E1,1.451980591E-2,4.924758911E-2,9.685009918E0
3.189589158E1,-7.450007629E-1,-4.745132446E-2,9.591454468E0
3.190585658E1,-7.765850830E-1,3.757186890E-2,9.737101593E0
3.191582225E1,-7.209008789E-1,1.056802368E-1,9.667196960E0
3.192578825E1,-6.391708374E-2,6.810836792E-2,9.730964355E0
3.193575325E1,-7.134164429E-1,9.969268799E-2,9.990075531E0
3.194571925E1,-1.072819061E0,8.891510010E-2,9.977651367E0
3.195568425E1,-7.774832153E-1,2.689906311E-1,9.869276733E0
3.196565025E1,-8.081694031E-1,2.227368164E-1,9.882299652E0
3.197561525E1,-8.839118958E-1,2.517764282E-1,9.924811249E0
3.198558125E1,-5.743556213E-1,1.945953369E-1,9.927805023E0
3.199554725E1,-6.777905273E-1,2.818638611E-1,9.909992065E0
3.200551225E1,-8.571176147E-1,1.814227295E-1,9.909692688E0
3.201547825E1,-8.834628296E-1,1.787283325E-1,9.923613739E0
3.202544325E1,-7.403604126E-1,1.374142456E-1,1.002944366E1
3.203540925E1,-8.702902222E-1,1.604663086E-1,1.016895355E1
3.204537525E1,-8.122109985E-1,1.710942078E-1,1.039034317E1
3.205534025E1,-9.416917419E-1,1.697470093E-1,1.011641281E1
3.206530625E1,-1.012195129E0,2.122586060E-1,1.006057892E1
3.207527125E1,-1.013392639E0,2.278262329E-1,9.995763702E0
3.208523725E1,-7.646099854E-1,1.770817566E-1,1.018362305E1
3.209520225E1,-7.369175720E-1,1.907034302E-1,1.023272095E1
3.210516825E1,-6.810836792E-1,9.475296021E-2,1.018661682E1
3.211513425E1,-6.924600220E-1,2.020797729E-1,9.868677979E0
3.212509925E1,-6.649172974E-1,1.775308228E-1,9.676028595E0
3.213506525E1,-9.572593689E-1,2.360591125E-1,9.761800232E0
3.214503025E1,-9.680369568E-1,2.077679443E-1,9.846673737E0
3.215499625E1,-7.131170654E-1,2.773731995E-1,9.771230621E0
3.216496225E1,-9.017248535E-1,2.106120300E-1,9.747879181E0
3.217492725E1,-9.014254761E-1,2.037263489E-1,9.703571320E0
3.218489325E1,-1.288221130E0,2.122586060E-1,9.740095367E0
3.219485825E1,-1.437311096E0,3.047662354E-1,9.703571320E0
3.220482425E1,-9.936337280E-1,2.963836670E-1,9.736652527E0
3.221479025E1,-9.604028320E-1,3.576063538E-1,9.877958679E0
3.222475525E1,-1.251846771E0,3.164419556E-1,1.011596375E1
3.223472125E1,-1.355131989E0,2.722837830E-1,1.004860382E1
3.224468625E1,-1.200054474E0,3.216810608E-1,1.002061203E1
3.225465225E1,-8.101153564E-1,1.767823792E-1,1.005818390E1
3.226461725E1,-1.521735535E0,2.507286072E-1,1.023406815E1
3.227458325E1,-8.791218567E-1,2.380050659E-1,9.909243622E0
3.228454925E1,-1.070424042E0,1.989363098E-1,9.865384827E0
3.229451425E1,-1.006357269E0,1.910028076E-1,9.795180817E0
3.230448025E1,-1.183888092E0,1.468446350E-1,9.995614014E0
3.231444525E1,-9.689350891E-1,1.612147522E-1,1.004605911E1
3.232441125E1,-7.994874573E-1,1.636097717E-1,1.006716522E1
3.233437725E1,-8.987310791E-1,1.645079041E-1,9.971813507E0
3.234434225E1,-1.028960266E0,1.459465027E-1,9.861792297E0
3.235430825E1,-1.299896851E0,1.743873596E-1,9.779313812E0
3.236427325E1,-8.604107666E-1,2.745291138E-1,9.889634399E0
3.237423925E1,-8.505313110E-1,1.151106262E-1,9.985435181E0
3.238420525E1,-9.128018188E-1,2.130070496E-1,1.008408005E1
3.239417025E1,-9.804611206E-1,1.923500061E-1,9.910141754E0
3.240413625E1,-1.074914703E0,2.242337036E-1,9.860594788E0
3.241410125E1,-1.230291595E0,2.677931213E-1,9.904154205E0
3.242406725E1,-1.403930511E0,2.800675964E-1,9.989626465E0
3.243403225E1,-1.018182678E0,2.239343262E-1,9.943821716E0
3.244399825E1,-7.450007629E-1,2.136058044E-1,9.813442841E0
3.245396425E1,-9.955796814E-1,2.225871277E-1,9.685458984E0
3.246392925E1,-1.075363770E0,3.215313721E-1,9.713750153E0
3.247389525E1,-1.061442719E0,2.613565063E-1,9.663454742E0
3.248386025E1,-8.048762512E-1,3.315605164E-1,9.730814667E0
3.249382625E1,-1.292711792E0,2.417472839E-1,9.779463501E0
3.250379225E1,-1.255888367E0,2.514770508E-1,9.784403229E0
3.251375725E1,-9.078620911E-1,2.249821472E-1,9.743687897E0
3.252372325E1,-1.152303772E0,2.171983337E-1,9.711804199E0
3.253368825E1,-1.085991669E0,1.992356873E-1,9.795031128E0
3.254365425E1,-1.103056183E0,1.686991882E-1,9.816735992E0
3.255361925E1,-5.878276062E-1,9.340576172E-2,9.743089142E0
3.256358525E1,-9.271719360E-1,1.591191101E-1,9.714648285E0
3.257355125E1,-1.324296112E0,2.859054565E-2,9.680070190E0
3.258351625E1,-7.961943054E-1,1.362167358E-1,9.743987274E0
3.259348225E1,-9.648934937E-1,9.954299927E-2,9.919272766E0
3.260344725E1,-8.620573425E-1,1.341210938E-1,9.799821167E0
3.261341325E1,-1.162482605E0,1.489402771E-1,9.779463501E0
3.262337925E1,-9.045689392E-1,8.247848511E-2,9.729467468E0
3.263334425E1,-1.021924896E0,1.535806274E-1,9.932595062E0
3.264331025E1,-1.011746063E0,1.504371643E-1,9.986033936E0
3.265327525E1,-1.038989410E0,1.797761536E-1,1.002630020E1
3.266324125E1,-1.242566071E0,2.535726929E-1,9.990823975E0
3.267320625E1,-1.262624359E0,1.453477478E-1,9.942324829E0
3.268317225E1,-1.138233032E0,2.109114075E-1,9.869127045E0
3.269313825E1,-1.047371979E0,2.091151428E-1,9.796078949E0
3.270310325E1,-8.399034119E-1,2.880010986E-1,9.754016418E0
3.271306925E1,-1.208137665E0,2.133064270E-1,9.895023193E0
3.272303425E1,-9.083111572E-1,2.832110596E-1,9.768835602E0
3.273300025E1,-9.653425598E-1,2.270777893E-1,9.811197510E0
3.274296625E1,-1.301992493E0,2.154020691E-1,9.820777588E0
3.275293125E1,-9.012757874E-1,2.490820312E-1,9.946216736E0
3.276289725E1,-1.012195129E0,2.808160400E-1,9.938732300E0
3.277286225E1,-8.653504944E-1,2.209405518E-1,9.811945953E0
3.278282825E1,-8.964857483E-1,2.969824219E-1,9.641151123E0
3.279279325E1,-1.040037231E0,2.697390747E-1,9.645791473E0
3.280275925E1,-5.288502502E-1,3.341052246E-1,9.621541901E0
3.281272525E1,-8.571176147E-1,2.053729248E-1,9.732012177E0
3.282269025E1,-8.135581970E-1,4.580474854E-2,9.830058289E0
3.283265625E1,-1.399739227E0,-1.571731567E-2,1.016072067E1
3.284262125E1,-1.026265869E0,1.703457642E-1,1.012719040E1
3.285258725E1,-8.518785095E-1,9.565109253E-2,1.008363098E1
3.286255325E1,-7.402107239E-1,1.893562317E-1,9.912536774E0
3.287251825E1,-6.521937561E-1,2.737806702E-1,9.677076416E0
3.288248425E1,-8.454418945E-1,3.338058472E-1,9.526489563E0
3.289244925E1,-7.493417358E-1,3.182382202E-1,9.575138397E0
3.290241525E1,-6.626719666E-1,2.634521484E-1,9.808503113E0
3.291238125E1,-1.008303223E0,2.234852600E-1,1.014769775E1
3.292234658E1,-1.064436493E0,2.176473999E-1,1.044123734E1
3.293231258E1,-1.354832611E0,2.089654541E-1,1.050934570E1
3.294227758E1,-1.038690033E0,2.272274780E-1,1.005848328E1
3.295224358E1,-1.298250275E0,1.471440125E-1,9.858349457E0
3.296220858E1,-1.113534393E0,3.255729675E-1,9.788145447E0
3.297217458E1,-6.655160522E-1,2.242337036E-1,9.831704865E0
3.298214058E1,-9.515711975E-1,3.321592712E-1,9.953102417E0
3.299210558E1,-8.798703003E-1,3.731739807E-1,9.827962646E0
3.300207158E1,-1.069525909E0,2.998265076E-1,9.829459534E0
3.301203658E1,-1.126557312E0,3.165916443E-1,9.905202026E0
3.302200258E1,-1.282532959E0,3.121009827E-1,9.827513580E0
3.303196858E1,-1.060394897E0,2.076182556E-1,9.951755219E0
3.304193358E1,-5.909710693E-1,1.020877075E-1,9.975256348E0
3.305189958E1,-7.426057434E-1,1.345701599E-1,9.883646851E0
3.306186458E1,-9.157955933E-1,1.028361511E-1,9.693841553E0
3.307183058E1,-8.167016602E-1,9.041198730E-2,9.557026062E0
3.308179558E1,-9.595046997E-1,1.218466187E-1,9.690997467E0
3.309176158E1,-8.184979248E-1,1.802252197E-1,9.831255798E0
3.310172758E1,-1.075214081E0,1.315763855E-1,9.925709381E0
3.311169258E1,-4.870870972E-1,1.389111328E-1,9.833351440E0
3.312165858E1,-1.042282562E0,1.152603149E-1,9.847272491E0
3.313162358E1,-8.825646973E-1,1.877096558E-1,9.857002258E0
3.314158958E1,-9.553134155E-1,2.594105530E-1,9.932295685E0
3.315155558E1,-5.966592407E-1,2.128573608E-1,9.948761444E0
3.316152058E1,-1.131946106E0,2.463876343E-1,1.008378067E1
3.317148658E1,-1.139879608E0,1.725910950E-1,1.006072861E1
3.318145158E1,-1.362915802E0,2.662962341E-1,1.015922379E1
3.319141758E1,-1.139430542E0,2.891986084E-1,1.005174728E1
3.320138258E1,-1.175954590E0,2.475851440E-1,1.009036697E1
3.321134858E1,-8.223898315E-1,3.194357300E-1,1.000040405E1
3.322131458E1,-1.025966492E0,1.513352966E-1,9.809401245E0
3.323127958E1,-1.016536102E0,2.894979858E-1,9.715845795E0
3.324124558E1,-1.318308563E0,1.895059204E-1,9.799970856E0
3.325121058E1,-7.301815796E-1,2.341131592E-1,9.901160431E0
3.326117658E1,-1.274749146E0,2.294728088E-1,1.009366013E1
3.327114258E1,-1.115929413E0,2.282752991E-1,9.915380859E0
3.328110758E1,-1.179098053E0,8.412506104E-2,9.913584595E0
3.329107358E1,-7.845185852E-1,1.686991882E-1,9.769134979E0
3.330103858E1,-1.066532135E0,1.417552185E-1,9.844278717E0
3.331100458E1,-9.015751648E-1,2.097138977E-1,9.763596497E0
3.332096958E1,-9.157955933E-1,1.941462708E-1,9.840237122E0
3.333093558E1,-5.854325867E-1,1.466949463E-1,9.750872955E0
3.334090158E1,-1.460063782E0,2.427951050E-1,9.870773621E0
3.335086658E1,-8.536747742E-1,1.487905884E-1,9.850415955E0
3.336083258E1,-1.068029022E0,1.321751404E-1,1.004441254E1
3.337079758E1,-4.382885742E-1,1.408570862E-1,1.001956421E1
3.338076358E1,-1.067879333E0,1.085243225E-1,9.966724091E0
3.339072958E1,-6.794371033E-1,9.415420532E-2,9.799072723E0
3.340069458E1,-1.011296997E0,2.185455322E-1,9.891879730E0
3.341066058E1,-1.009201355E0,2.128573608E-1,9.999505920E0
3.342062558E1,-1.216669922E0,2.339634705E-1,1.024409729E1
3.343059158E1,-1.492546234E0,2.764750671E-1,1.013407608E1
3.344055758E1,-1.104253693E0,3.543132019E-1,9.838590546E0
3.345052258E1,-1.064436493E0,3.345542908E-1,9.682614899E0
3.346048858E1,-1.346599731E0,3.356021118E-1,9.718540192E0
3.347045358E1,-1.287772064E0,3.709286499E-1,9.795330505E0
3.348041958E1,-1.272054749E0,3.034190369E-1,9.905800781E0
3.349038458E1,-8.313711548E-1,3.944297791E-1,9.938732300E0
3.350035058E1,-1.427281952E0,3.246748352E-1,9.964478760E0
3.351031658E1,-1.459465027E0,3.459306335E-1,9.865684204E0
3.352028158E1,-1.474733276E0,3.996688843E-1,9.740843811E0
3.353024758E1,-7.692503357E-1,3.040177917E-1,9.764045563E0
3.354021258E1,-9.107061768E-1,2.531236267E-1,9.833351440E0
3.355017858E1,-5.890251160E-1,2.188449097E-1,9.675130463E0
3.356014358E1,-8.005352783E-1,1.252894592E-1,9.599238281E0
3.357010958E1,-6.048921204E-1,9.699829102E-2,9.657167816E0
3.358007558E1,-9.550140381E-1,2.240840149E-1,9.827214203E0
3.359004058E1,-1.155746613E0,1.119671631E-1,9.902807007E0
3.360000658E1,-1.372795258E0,1.345701599E-1,1.004216721E1
3.360997158E1,-3.767665100E-1,8.801696777E-2,1.011491592E1
3.361993758E1,-8.657995605E-1,1.055305481E-1,1.014650024E1
3.362990358E1,-7.309300232E-1,2.399510193E-1,1.029005173E1
3.363986858E1,-1.174757080E0,1.597178650E-1,1.019814285E1
3.364983458E1,-3.858975220E-1,2.207908630E-1,9.925110626E0
3.365979958E1,-1.066232758E0,3.275189209E-1,9.792636108E0
3.366976558E1,-1.171763306E0,1.904040527E-1,9.650282135E0
3.367973158E1,-1.512903900E0,2.529739380E-1,9.761051788E0
3.368969658E1,-9.174421692E-1,1.695973206E-1,9.791288910E0
3.369966258E1,-1.034648438E0,2.662962341E-1,1.007240433E1
3.370962758E1,-9.006770325E-1,2.050735474E-1,1.000564316E1
3.371959358E1,-7.997868347E-1,3.035687256E-1,9.719737701E0
3.372955858E1,-1.338217163E0,2.634521484E-1,9.607920227E0
3.373952458E1,-1.262774048E0,3.933819580E-1,9.598789215E0
3.374949058E1,-9.246272278E-1,2.989283752E-1,9.794582062E0
3.375945558E1,-1.160237274E0,2.396516418E-1,9.957742767E0
3.376942158E1,-1.348395996E0,1.543290710E-1,9.954898682E0
3.377938658E1,-8.237370300E-1,2.239343262E-1,9.802814941E0
3.378935258E1,-1.088237000E0,1.666035461E-1,9.793234863E0
3.379931758E1,-7.265890503E-1,3.284170532E-1,9.857900391E0
3.380928358E1,-1.411564636E0,1.983375549E-1,1.016161880E1
3.381924958E1,-7.932005310E-1,2.360591125E-1,1.012659164E1
3.382921458E1,-9.243278503E-1,2.866539001E-1,9.992769928E0
3.383918058E1,-1.116378479E0,2.296224976E-1,9.785600739E0
3.384914558E1,-1.145418091E0,2.591111755E-1,9.811945953E0
3.385911158E1,-1.043180695E0,2.945874023E-1,9.622739410E0
3.386907758E1,-6.700067139E-1,2.417472839E-1,9.686057739E0
3.387904258E1,-1.107546844E0,1.933978271E-1,9.837692413E0
3.388900858E1,-8.273295593E-1,2.839595032E-1,9.904303894E0
3.389897358E1,-1.156944122E0,3.598516846E-1,9.819729767E0
3.390893958E1,-1.528471527E0,3.888912964E-1,9.961784363E0
3.391890475E1,-9.238787842E-1,3.926335144E-1,9.997709656E0
3.392887075E1,-1.363963623E0,4.495152283E-1,1.002570145E1
3.393883675E1,-1.248852997E0,4.046086121E-1,9.850266266E0
3.394880175E1,-1.388362885E0,3.387455750E-1,9.826914825E0
3.395876775E1,-9.309141541E-1,3.387455750E-1,9.872270508E0
3.396873275E1,-6.759942627E-1,3.195854187E-1,9.834698639E0
3.397869875E1,-1.239572296E0,2.408491516E-1,9.746531982E0
3.398866475E1,-8.837622070E-1,1.416055298E-1,9.718689880E0
3.399862975E1,1.676513672E-2,-3.832031250E-2,9.502539368E0
3.400859575E1,-2.820135498E-1,5.718109131E-2,9.674382019E0
3.401856075E1,-6.848258972E-1,1.871109009E-1,9.764943695E0
3.402852675E1,-1.470991058E0,3.336561584E-1,1.007554779E1
3.403849175E1,-8.896000671E-1,3.849993896E-1,1.007300308E1
3.404845775E1,-1.259480896E0,3.360511780E-1,1.031070877E1
3.405842375E1,-2.204914856E-1,1.306782532E-1,1.015263748E1
3.406838875E1,-1.275198212E0,1.145118713E-1,1.008048752E1
3.407835475E1,-7.246430969E-1,7.364685059E-2,9.659263458E0
3.408831975E1,-5.322930908E-1,-6.197113037E-2,9.350755005E0
3.409828575E1,6.710545349E-1,-1.239422607E-1,9.252409515E0
3.410825175E1,-3.335064697E-1,-2.020797729E-2,9.283694458E0
3.411821675E1,-3.299139404E-1,-6.631210327E-2,9.481133881E0
3.412818275E1,-3.291654968E-1,7.454498291E-2,9.790091400E0
3.413814775E1,-2.359094238E-1,2.369572449E-1,1.006447083E1
3.414811375E1,-1.310973816E0,2.899470520E-1,1.040890457E1
3.415807875E1,-2.017953644E0,5.948629761E-1,1.047342041E1
3.416804475E1,-9.825567627E-1,3.104544067E-1,1.049482590E1
3.417801075E1,-1.715283051E0,3.978726196E-1,1.065708847E1
3.418797575E1,-1.156495056E0,4.933740234E-1,1.011790970E1
3.419794175E1,-7.292834473E-1,3.626957703E-1,9.751621399E0
3.420790675E1,-4.312532043E-1,3.430865479E-1,9.642198944E0
3.421787275E1,-1.322649536E0,4.011657715E-1,9.659862213E0
3.422783775E1,-1.745220795E0,3.086581421E-1,9.482780457E0
3.423780375E1,-4.950205994E-1,3.477268982E-1,9.767039337E0
3.424776975E1,-1.322200470E0,3.531156921E-1,1.008782227E1
3.425773475E1,-1.280137939E0,3.240760803E-1,1.009291168E1
3.426770075E1,-1.470242615E0,4.164340210E-1,9.737101593E0
3.427766575E1,-5.301974487E-1,2.092648315E-1,9.418414307E0
3.428763175E1,-7.515870667E-1,2.411485291E-1,9.772128754E0
3.429759775E1,-3.727249146E-1,2.715353394E-1,9.935139771E0
3.430756275E1,-5.766009521E-1,2.513273621E-1,9.859696655E0
3.431752875E1,-9.915380859E-1,1.899549866E-1,9.809850311E0
3.432749375E1,-1.253643036E0,1.769320679E-1,9.736652527E0
3.433745975E1,-5.794450378E-1,1.345701599E-1,9.588460693E0
3.434742475E1,-7.328759766E-1,1.895059204E-1,9.648785248E0
3.435739075E1,-8.042774963E-1,1.215472412E-1,9.938432922E0
3.436735675E1,-9.098080444E-1,1.895059204E-1,9.969717865E0
3.437732175E1,-4.754113770E-1,2.616558838E-1,9.990524597E0
3.438728775E1,-1.102158051E0,3.294648743E-1,9.974807281E0
3.439725275E1,-1.223854980E0,3.830534363E-1,1.012838791E1
3.440721875E1,-1.246308289E0,4.448748779E-1,1.020682480E1
3.441718475E1,-9.466314697E-1,3.951782227E-1,1.022329056E1
3.442714975E1,-1.005608826E0,5.035528564E-1,1.009949799E1
3.443711575E1,-1.123563538E0,5.062472534E-1,9.919272766E0
3.444708075E1,-1.301393738E0,5.752537537E-1,9.830357666E0
3.445704675E1,-1.059347076E0,5.855822754E-1,9.795031128E0
3.446701175E1,-8.927435303E-1,5.935157776E-1,9.811197510E0
3.447697775E1,-9.312135315E-1,5.304968262E-1,9.956694946E0
3.448694375E1,-1.564696198E0,5.589376831E-1,9.865085449E0
3.449690875E1,-1.101110229E0,4.828958130E-1,9.816436615E0
3.450687475E1,-8.252339172E-1,4.361929321E-1,9.740095367E0
3.451683975E1,-1.211131439E0,5.993536377E-1,9.949809265E0
3.452680575E1,-8.551716614E-1,4.861889648E-1,9.847571869E0
3.453677175E1,-6.577322388E-1,4.523593140E-1,1.000339783E1
3.454673675E1,-3.053649902E-1,4.622387695E-1,9.906698914E0
3.455670275E1,-1.351988525E0,3.932322693E-1,9.885592804E0
3.456666775E1,-5.649252319E-1,4.655319214E-1,9.830357666E0
3.457663375E1,-6.198609924E-1,3.585044861E-1,9.942773895E0
3.458659875E1,-1.080752563E-1,3.261717224E-1,9.967322845E0
3.459656475E1,-9.274713135E-1,3.263214111E-1,9.956395569E0
3.460653075E1,-2.116598511E-1,2.971321106E-1,9.769584045E0
3.461649575E1,-4.776567078E-1,2.613565063E-1,9.809550934E0
3.462646175E1,-4.010160828E-1,4.339476013E-1,9.970615997E0
3.463642675E1,-7.065307617E-1,4.561015320E-1,1.002375549E1
3.464639275E1,-8.622070313E-1,5.526507568E-1,1.001193008E1
3.465635875E1,-9.671388245E-1,5.906716919E-1,1.000115250E1
3.466632375E1,-8.973838806E-1,4.683760071E-1,9.947713623E0
3.467628975E1,-6.948550415E-1,6.102809143E-1,1.001761826E1
3.468625475E1,-1.080902252E0,5.748046875E-1,9.934690704E0
3.469622075E1,-1.061293030E0,6.334826660E-1,9.995614014E0
3.470618575E1,-8.346643066E-1,5.399272156E-1,9.836644592E0
3.471615175E1,-5.568420410E-1,5.231620789E-1,9.856553192E0
3.472611775E1,-1.243613892E0,5.131329346E-1,9.757309570E0
3.473608275E1,-1.073717194E0,6.113287354E-1,9.792785797E0
3.474604875E1,-5.884263611E-1,5.667214966E-1,9.820328522E0
3.475601375E1,-6.089337158E-1,5.396278381E-1,9.918075256E0
3.476597975E1,-8.940907288E-1,5.240602112E-1,9.891430664E0
3.477594475E1,-8.408015442E-1,4.453239441E-1,9.819879456E0
3.478591075E1,-1.941462708E-1,4.086502075E-1,9.908495178E0
